tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
386585	Escherichia coli O157:H7 str. Sakai	913719	0	live	ECs1176	ECs1176	hypothetical protein				NC_002695.1	1253307	1253723	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912898	0	live	ECs1177	ECs1177	Kil protein				NC_002695.1	1253678	1253947	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912643	0	live	ECs1178	ECs1178	regulatory protein cIII				NC_002695.1	1253790	1253954	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912933	0	live	ECs1179	ECs1179	hypothetical protein				NC_002695.1	1254027	1254395	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913005	0	live	ECs1180	ECs1180	hypothetical protein				NC_002695.1	1254578	1254829	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	914151	0	live	ECs1181	ECs1181	hypothetical protein				NC_002695.1	1254888	1255160	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912920	0	live	ECs1182	ECs1182	hypothetical protein				NC_002695.1	1255138	1255320	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912491	0	live	ECs1183	ECs1183	hypothetical protein				NC_002695.1	1255617	1255778	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912589	0	live	ECs1184	ECs1184	hypothetical protein				NC_002695.1	1255889	1256410	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912404	0	live	ECs1185	ECs1185	cI repressor protein				NC_002695.1	1256912	1257565	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912935	0	live	ECs1186	ECs1186	CRO				NC_002695.1	1257683	1257898	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914205	0	live	ECs1187	ECs1187	hypothetical protein				NC_002695.1	1258040	1258336	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913718	0	live	ECs1188	ECs1188	hypothetical protein				NC_002695.1	1258369	1258515	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912502	0	live	ECs1189	ECs1189	replication protein O				NC_002695.1	1258508	1259407	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912972	0	live	ECs1190	ECs1190	replication protein P				NC_002695.1	1259382	1260833	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914143	0	live	ECs1191	ECs1191	hypothetical protein				NC_002695.1	1260833	1261102	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912446	0	live	ECs1192	ECs1192	hypothetical protein				NC_002695.1	1261173	1261451	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913833	0	live	ECs1193	ECs1193	hypothetical protein				NC_002695.1	1261584	1261799	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914070	0	live	ECs1194	ECs1194	hypothetical protein				NC_002695.1	1261810	1262046	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912513	0	live	ECs1195	ECs1195	hypothetical protein				NC_002695.1	1262003	1262449	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913996	0	live	ECs1196	ECs1196	DNA methylase				NC_002695.1	1262446	1262973	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913015	0	live	ECs1197	ECs1197	protein NinE				NC_002695.1	1262970	1263152	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913580	0	live	ECs1199	ECs1199	antirepressor protein				NC_002695.1	1263427	1264161	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913662	0	live	ECs1200	ECs1200	DNA-binding protein				NC_002695.1	1264236	1264958	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912371	0	live	ECs1201	ECs1201	protein NinG				NC_002695.1	1264958	1265563	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912456	0	live	ECs1202	ECs1202	hypothetical protein				NC_002695.1	1265560	1265754	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913671	0	live	ECs1203	ECs1203	antitermination protein Q				NC_002695.1	1265747	1266181	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912801	0	live	ECs1204	ECs1204	hypothetical protein				NC_002695.1	1266430	1266582	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912807	0	live	ECs1205	ECs1205	Shiga toxin 2 subunit A				NC_002695.1	1266965	1267924	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912579	0	live	ECs1206	ECs1206	Shiga toxin 2 subunit B				NC_002695.1	1267936	1268205	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912907	0	live	ECs1207	ECs1207	hypothetical protein				NC_002695.1	1268692	1270596	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914040	0	live	ECs1208	ECs1208	transposase				NC_002695.1	1270403	1271293	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912762	0	live	ECs1209	ECs1209	transposase				NC_002695.1	1271290	1271616	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912298	0	live	ECs1210	ECs1210	hypothetical protein				NC_002695.1	1272078	1272257	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912967	0	live	ECs1211	ECs1211	hypothetical protein				NC_002695.1	1272298	1272570	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913732	0	live	ECs1212	ECs1212	holin				NC_002695.1	1272647	1272862	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913680	0	live	ECs1213	ECs1213	endolysin				NC_002695.1	1272867	1273400	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912535	0	live	ECs1214	ECs1214	antirepressor protein				NC_002695.1	1273671	1274240	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912904	0	live	ECs1215	ECs1215	endopeptidase				NC_002695.1	1274394	1274858	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912749	0	discontinued	ECs1216	ECs1216	putative lipoprotein Rz1 precursor				NC_002695.1	1274614	1274799	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913557	0	live	ECs1217	ECs1217	Bor protein				NC_002695.1	1274890	1275183	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913530	0	live	ECs1218	ECs1218	hypothetical protein				NC_002695.1	1275291	1275536	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912647	0	live	ECs1219	ECs1219	small subunit terminase				NC_002695.1	1275592	1276398	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912871	0	live	ECs1220	ECs1220	terminase large subunit				NC_002695.1	1276379	1278085	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912727	0	live	ECs1221	ECs1221	portal protein				NC_002695.1	1278085	1280229	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912459	0	live	ECs1222	ECs1222	hypothetical protein				NC_002695.1	1280387	1281394	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914220	0	live	ECs1223	ECs1223	hypothetical protein				NC_002695.1	1281418	1282632	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912617	0	live	ECs1224	ECs1224	hypothetical protein				NC_002695.1	1282688	1283077	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912613	0	live	ECs1225	ECs1225	hypothetical protein				NC_002695.1	1283127	1283588	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912959	0	live	ECs1226	ECs1226	hypothetical protein				NC_002695.1	1283572	1284135	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912471	0	live	ECs1227	ECs1227	hypothetical protein				NC_002695.1	1284135	1284785	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913841	0	live	ECs1228	ECs1228	tail fiber protein				NC_002695.1	1284782	1286719	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912963	0	live	ECs1229	ECs1229	hypothetical protein				NC_002695.1	1286721	1286990	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914028	0	live	ECs1230	ECs1230	hypothetical protein				NC_002695.1	1287076	1287318	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912373	0	live	ECs1231	ECs1231	outer membrane protein				NC_002695.1	1287205	1287447	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912738	0	live	ECs1232	ECs1232	hypothetical protein				NC_002695.1	1287613	1289238	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912610	0	live	ECs1233	ECs1233	tail tip fiber protein				NC_002695.1	1289235	1290503	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912632	0	live	ECs1234	ECs1234	outer membrane protein				NC_002695.1	1290518	1290796	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913928	0	live	ECs1235	ECs1235	hypothetical protein				NC_002695.1	1290802	1291419	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914208	0	live	ECs1236	ECs1236	outer membrane protein				NC_002695.1	1291510	1292244	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912598	0	live	ECs1237	ECs1237	hypothetical protein				NC_002695.1	1292674	1293075	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912494	0	live	ECs1238	ECs1238	hypothetical protein				NC_002695.1	1293169	1293825	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913010	0	live	ECs1239	ECs1239	hypothetical protein				NC_002695.1	1293828	1294274	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912772	0	live	ECs1240	ECs1240	hypothetical protein				NC_002695.1	1294284	1294535	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913004	0	live	ECs1241	ECs1241	hypothetical protein				NC_002695.1	1294546	1295811	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912529	0	live	ECs1242	ECs1242	hypothetical protein				NC_002695.1	1295881	1304262	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914152	0	live	ECs1243	ECs1243	hypothetical protein				NC_002695.1	1304548	1304733	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912897	0	live	ECs1244	ECs1244	hypothetical protein				NC_002695.1	1304813	1305157	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913002	0	live	ECs1245	ECs1245	MokW protein				NC_002695.1	1305277	1305489	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913862	0	live	ECs1246	ECs1246	hypothetical protein				NC_002695.1	1305723	1306118	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912992	0	live	ECs1247	ECs1247	hypothetical protein				NC_002695.1	1306118	1306777	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912358	0	live	ECs1248	ECs1248	hypothetical protein				NC_002695.1	1306798	1307016	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	914137	0	live	ECs1249	ECs1249	hypothetical protein				NC_002695.1	1307003	1307287	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912642	0	live	ECs1250	ECs1250	C4-type zinc finger TraR				NC_002695.1	1307284	1307505	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912780	0	live	ECs1251	ECs1251	anti-repressor protein				NC_002695.1	1307553	1308182	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	914118	0	live	ECs1252	ECs1252	transporter				NC_002695.1	1309331	1310659	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912887	0	live	ECs1253	ECs1253	hypothetical protein				NC_002695.1	1310680	1311174	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912803	0	live	ECs1254	ECs1254	hypothetical protein				NC_002695.1	1311185	1311775	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912509	0	live	ECs1255	ECs1255	acetyltransferase				NC_002695.1	1311785	1312585	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912826	0	live	ECs1256	ECs1256	hypothetical protein				NC_002695.1	1312593	1312979	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912521	0	live	ECs1257	ECs1257	synthetase				NC_002695.1	1312991	1313683	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913968	0	live	ECs1258	ECs1258	hypothetical protein				NC_002695.1	1313683	1314831	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912884	0	live	ECs1259	ECs1259	tet operon regulator				NC_002695.1	1315062	1315700	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913007	0	live	ECs1261	ECs1261	major sodium/proline symporter				NC_002695.1	1320125	1321633	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912603	0	live	ECs1262	ECs1262	hypothetical protein				NC_002695.1	1321782	1323125	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912835	0	live	ECs1263	ECs1263	cytochrome				NC_002695.1	1324307	1325137	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913843	0	live	ECs1264	ECs1264	hypothetical protein				NC_002695.1	1325195	1326322	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912778	0	live	ECs1265	ECs1265	hypothetical protein				NC_002695.1	1326328	1327599	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912858	0	live	ECs1266	ECs1266	hypothetical protein				NC_002695.1	1327943	1329007	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912769	0	live	ECs1268	ECs1268	N-glycosyltransferase				NC_002695.1	1329472	1330797	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912861	0	live	ECs1271	ECs1271	hypothetical protein				NC_002695.1	1335827	1337185	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912750	0	live	ECs1272	ECs1272	rtn-like protein				NC_002695.1	1337361	1338893	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912797	0	live	ECs1273	ECs1273	FidL-like protein				NC_002695.1	1338995	1339486	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912774	0	live	ECs1274	ECs1274	transcriptional regulator				NC_002695.1	1339491	1340303	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912743	0	live	ECs1275	ECs1275	oxidoreductase				NC_002695.1	1340991	1341773	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912817	0	live	ECs1276	ECs1276	chaperone protein				NC_002695.1	1341919	1342548	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912506	0	live	ECs1277	ECs1277	outer membrane protein				NC_002695.1	1342605	1343939	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912793	0	live	ECs1278	ECs1278	outer membrane usher protein				NC_002695.1	1343955	1346477	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912756	0	live	ECs1279	ECs1279	chaperone protein				NC_002695.1	1346530	1347252	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912615	0	live	ECs1280	ECs1280	major pilin protein				NC_002695.1	1347317	1347877	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912939	0	live	ECs1281	ECs1281	hypothetical protein				NC_002695.1	1347920	1348543	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912619	0	live	ECs1282	ECs1282	hemagglutinin/hemolysin-like protein				NC_002695.1	1349940	1353746	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912949	0	live	ECs1283	ECs1283	hemolysin activator-like protein				NC_002695.1	1353835	1355454	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912725	0	live	ECs1284	ECs1284	holo-ACP synthase				NC_002695.1	1355470	1355838	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912978	0	live	ECs1285	ECs1285	3-oxoacyl-ACP reductase				NC_002695.1	1356044	1356613	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912983	0	live	ECs1286	ECs1286	(3R)-hydroxymyristoyl-ACP dehydratase				NC_002695.1	1356617	1357165	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913514	0	live	ECs1287	ECs1287	acyl carrier protein				NC_002695.1	1357196	1357468	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912944	0	live	ECs1288	ECs1288	glycine cleavage system protein T				NC_002695.1	1357504	1358664	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912824	0	live	ECs1289	ECs1289	3-oxoacyl-ACP synthase				NC_002695.1	1358738	1361296	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912578	0	live	ECs1290	ECs1290	hypothetical protein				NC_002695.1	1361544	1362524	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912942	0	live	ECs1291	ECs1291	hypothetical protein				NC_002695.1	1362623	1363474	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912975	0	live	ECs1292	ECs1292	ABC transporter ATP-binding protein				NC_002695.1	1363485	1364192	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912977	0	live	ECs1293	ECs1293	hypothetical protein				NC_002695.1	1364176	1364832	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912523	0	live	ECs1294	ECs1294	hypothetical protein				NC_002695.1	1364833	1366143	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916336	0	live	ECs1295	ECs1295	hypothetical protein				NC_002695.1	1366152	1366940	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912551	0	live	ECs1296	ECs1296	hypothetical protein				NC_002695.1	1366937	1368325	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914017	0	live	ECs1297	ECs1297	hypothetical protein				NC_002695.1	1368957	1369280	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912971	0	live	ECs1298	ECs1298	hypothetical protein				NC_002695.1	1369277	1370263	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912968	0	live	ECs1299	ECs1299	integrase				NC_002695.1	1370630	1371832	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912838	0	live	ECs1300	ECs1300	hypothetical protein				NC_002695.1	1372019	1373836	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	915171	0	live	ECs1301	ECs1301	transposase				NC_002695.1	1374332	1374769	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912895	0	live	ECs1302	ECs1302	regulatory protein				NC_002695.1	1374948	1375244	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913048	0	live	ECs1303	ECs1303	hypothetical protein				NC_002695.1	1375887	1377272	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	915173	0	live	ECs1304	ECs1304	hypothetical protein				NC_002695.1	1378093	1378656	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912859	0	live	ECs1305	ECs1305	hypothetical protein				NC_002695.1	1378811	1381171	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914163	0	live	ECs1307	ECs1307	hypothetical protein				NC_002695.1	1381928	1383466	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913484	0	live	ECs1308	ECs1308	hypothetical protein				NC_002695.1	1383516	1383863	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913697	0	live	ECs1309	ECs1309	hypothetical protein				NC_002695.1	1383860	1384261	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912418	0	live	ECs1311	ECs1311	transposase				NC_002695.1	1384767	1385585	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912825	0	live	ECs1312	ECs1312	complement resistance protein				NC_002695.1	1385491	1386237	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914324	0	live	ECs1313	ECs1313	type I restriction endonuclease				NC_002695.1	1386285	1386850	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913039	0	discontinued	ECs1314	ECs1314	hypothetical protein				NC_002695.1	1386560	1386850	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912370	0	live	ECs1315	ECs1315	hypothetical protein				NC_002695.1	1386926	1387126	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912686	0	live	ECs1316	ECs1316	diacylglycerol kinase				NC_002695.1	1387536	1387895	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913035	0	live	ECs1317	ECs1317	outer membrane protein				NC_002695.1	1387988	1389274	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913342	0	live	ECs1319	ECs1319	hypothetical protein				NC_002695.1	1389832	1390107	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912706	0	live	ECs1320	ECs1320	hypothetical protein				NC_002695.1	1390159	1390362	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912366	0	live	ECs1321	ECs1321	hypothetical protein				NC_002695.1	1390443	1391186	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912425	0	live	ECs1326	ECs1326	UreF				NC_002695.1	1394079	1394753	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912768	0	live	ECs1327	ECs1327	protein UreG				NC_002695.1	1394765	1395382	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914200	0	live	ECs1328	ECs1328	hypothetical protein				NC_002695.1	1395638	1395979	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913911	0	live	ECs1332	ECs1332	membrane protein				NC_002695.1	1397784	1398842	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913260	0	discontinued	ECs1333	ECs1333	hypothetical protein				NC_002695.1	1398171	1398842	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912624	0	live	ECs1334	ECs1334	hypothetical protein				NC_002695.1	1399045	1399200	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913845	0	live	ECs1335	ECs1335	hypothetical protein				NC_002695.1	1399917	1400678	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913780	0	live	ECs1336	ECs1336	hypothetical protein				NC_002695.1	1400375	1400974	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913904	0	live	ECs1337	ECs1337	hypothetical protein				NC_002695.1	1401180	1401605	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912312	0	live	ECs1338	ECs1338	IS66 family insertion sequence hypothetical protein				NC_002695.1	1401602	1401952	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913949	0	live	ECs1339	ECs1339	hypothetical protein				NC_002695.1	1401983	1403596	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913578	0	live	ECs1340	ECs1340	hypothetical protein				NC_002695.1	1403600	1404328	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912659	0	live	ECs1341	ECs1341	effector protein				NC_002695.1	1404539	1405294	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912877	0	discontinued	ECs1342	ECs1342	hypothetical protein				NC_002695.1	1404867	1405196	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912463	0	live	ECs1343	ECs1343	TerW protein				NC_002695.1	1405457	1405924	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913679	0	live	ECs1344	ECs1344	hypothetical protein				NC_002695.1	1405942	1407150	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913346	0	live	ECs1345	ECs1345	hypothetical protein				NC_002695.1	1407161	1408117	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913265	0	live	ECs1346	ECs1346	hypothetical protein				NC_002695.1	1408117	1408851	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913886	0	live	ECs1347	ECs1347	hypothetical protein				NC_002695.1	1408853	1409233	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912882	0	live	ECs1348	ECs1348	hypothetical protein				NC_002695.1	1409199	1409972	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912691	0	live	ECs1349	ECs1349	hypothetical protein				NC_002695.1	1409965	1411107	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913123	0	live	ECs1350	ECs1350	hypothetical protein				NC_002695.1	1411117	1412175	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912773	0	live	ECs1351	ECs1351	protein TerZ				NC_002695.1	1412498	1413079	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912536	0	live	ECs1352	ECs1352	protein TerA				NC_002695.1	1413079	1414236	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913092	0	live	ECs1353	ECs1353	protein TerB				NC_002695.1	1414259	1414714	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913363	0	live	ECs1354	ECs1354	protein TerC				NC_002695.1	1414737	1415777	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912680	0	live	ECs1355	ECs1355	protein TerD				NC_002695.1	1415826	1416404	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912662	0	live	ECs1356	ECs1356	protein TerE				NC_002695.1	1416473	1417048	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912343	0	live	ECs1357	ECs1357	hypothetical protein				NC_002695.1	1417073	1417276	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912428	0	live	ECs1358	ECs1358	protein TerF				NC_002695.1	1417470	1417856	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912576	0	live	ECs1359	ECs1359	hypothetical protein				NC_002695.1	1417912	1418136	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912400	0	live	ECs1360	ECs1360	bifunctional enterobactin receptor/adhesin protein				NC_002695.1	1418370	1420460	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913263	0	live	ECs1362	ECs1362	hypothetical protein				NC_002695.1	1421859	1422131	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912639	0	live	ECs1364	ECs1364	hypothetical protein				NC_002695.1	1423880	1424074	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912311	0	live	ECs1365	ECs1365	hypothetical protein				NC_002695.1	1424154	1424378	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916558	0	live	ECs1366	ECs1366	hypothetical protein				NC_002695.1	1424394	1424666	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	915289	0	live	ECs1367	ECs1367	hypothetical protein				NC_002695.1	1424971	1425165	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912409	0	live	ECs1370	ECs1370	glucosyl-transferase				NC_002695.1	1426158	1427282	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914906	0	live	ECs1372	ECs1372	transposase				NC_002695.1	1427701	1428204	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912500	0	live	ECs1373	ECs1373	hypothetical protein				NC_002695.1	1428123	1428398	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	913813	0	live	ECs1374	ECs1374	hypothetical protein				NC_002695.1	1428636	1429094	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	914866	0	live	ECs1375	ECs1375	hypothetical protein				NC_002695.1	1429159	1429350	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912401	0	live	ECs1376	ECs1376	hypothetical protein				NC_002695.1	1429552	1430061	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	915129	0	live	ECs1377	ECs1377	hypothetical protein				NC_002695.1	1430150	1430773	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913726	0	live	ECs1378	ECs1378	hypothetical protein				NC_002695.1	1430869	1431102	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913994	0	live	ECs1379	ECs1379	hypothetical protein				NC_002695.1	1431113	1431328	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	914090	0	live	ECs1380	ECs1380	transposase				NC_002695.1	1431940	1432827	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912467	0	live	ECs1381	ECs1381	transposase				NC_002695.1	1432827	1433153	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	912541	0	live	ECs1382	ECs1382	HecB-like protein				NC_002695.1	1433646	1434380	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912547	0	live	ECs1383	ECs1383	helicase				NC_002695.1	1434621	1437301	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912542	0	discontinued	ECs1384	ECs1384	hypothetical protein				NC_002695.1	1435364	1437301	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	912382	0	live	ECs1386	ECs1386	hypothetical protein				NC_002695.1	1437802	1439034	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913299	0	live	ECs1387	ECs1387	hypothetical protein				NC_002695.1	1439019	1439657	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	913436	0	live	ECs1388	ECs1388	transcriptional regulator				NC_002695.1	1439736	1440005	plus	0		
